"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","facren","Nncre","Numfac","Tipo","canfon","observacion","Clauni","objimp"
"1","ACT2","5400","1","0","yes","0","16","0","1502152","0","ZINE0881","ZINS0881","yes","0","","0",""
"1","ACT2","5980","1","0","yes","0","16","0","1502279","0","ZINE0882","ZINS0882","yes","0","","0",""
"1","ACT2","5800","1","0","yes","0","16","0","1503157","0","ZINE0883","ZINS0883","yes","0","","0",""
"1","ACT2","21920","1","0","yes","0","16","0","1504711","0","ZINE0884","ZINS0884","yes","0","","0",""
"1","ACT2","21920","1","0","yes","0","16","0","1504719","0","ZINE0885","ZINS0885","yes","0","","0",""
"1","ACT2","29600","1","0","yes","0","16","0","1505253","0","ZINE0886","ZINS0886","yes","0","","0",""
"1","ACT2","790","1","0","yes","0","16","0","1506256","0","ZINE0887","ZINS0887","yes","0","","0",""
"1","ACT2","474","1","0","yes","0","16","0","1506265","0","ZINE0888","ZINS0888","yes","0","","0",""
"1","ACT2","10800","1","0","yes","0","16","0","1507015","0","ZINE0889","ZINS0889","yes","0","","0",""
"1","ACT2","1600","1","0","yes","0","16","0","1507316","0","ZINE0890","ZINS0890","yes","0","","0",""
"1","ACT2","1350","1","0","yes","0","16","0","1509059","0","ZINE0891","ZINS0891","yes","0","","0",""
"1","ACT2","7400","1","0","yes","0","16","0","1509068","0","ZINE0892","ZINS0892","yes","0","","0",""
"1","ACT2","2960","1","0","yes","0","16","0","1511888","0","ZINE0893","ZINS0893","yes","0","","0",""
"1","ACT2","1920.24","1","0","yes","0","16","0","1512585","0","ZINE0894","ZINS0894","yes","0","","0",""
"1","ACT2","23200","1","0","yes","0","16","0","1513164","0","ZINE0895","ZINS0895","yes","0","","0",""
"1","ACT2","33600","1","0","yes","0","16","0","1513822","0","ZINE0896","ZINS0896","yes","0","","0",""
"1","ACT2","20800","1","0","yes","0","16","0","1515719","0","ZINE0897","ZINS0897","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1516811","0","ZINE0898","ZINS0898","yes","0","","0",""
"1","ACT2","7992","1","0","yes","0","16","0","1517336","0","ZINE0899","ZINS0899","yes","0","","0",""
"1","ACT2","27400","1","0","yes","0","16","0","1517579","0","ZINE0900","ZINS0900","yes","0","","0",""
"1","ACT2","20800","1","0","yes","0","16","0","1517587","0","ZINE0901","ZINS0901","yes","0","","0",""
"1","ACT2","39283.8","1","0","yes","0","16","0","1517690","0","ZINE0902","ZINS0902","yes","0","","0",""
"1","ACT2","29200","1","0","yes","0","16","0","1518153","0","ZINE0903","ZINS0903","yes","0","","0",""
"1","ACT2","39610","1","0","yes","0","16","0","1518439","0","ZINE0904","ZINS0904","yes","0","","0",""
"1","ACT2","5300","1","0","yes","0","16","0","1518706","0","ZINE0905","ZINS0905","yes","0","","0",""
"1","ACT2","38002.3","1","0","yes","0","16","0","1519370","0","ZINE0906","ZINS0906","yes","0","","0",""
"1","ACT2","27600","1","0","yes","0","16","0","1519412","0","ZINE0907","ZINS0907","yes","0","","0",""
"1","ACT2","4440","1","0","yes","0","16","0","1519700","0","ZINE0908","ZINS0908","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1520234","0","ZINE0909","ZINS0909","yes","0","","0",""
"1","ACT2","35000","1","0","yes","0","16","0","1520309","0","ZINE0910","ZINS0910","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1520576","0","ZINE0911","ZINS0911","yes","0","","0",""
"1","ACT2","43454.5","1","0","yes","0","16","0","1520786","0","ZINE0912","ZINS0912","yes","0","","0",""
"1","ACT2","39649.4","1","0","yes","0","16","0","1520833","0","ZINE0913","ZINS0913","yes","0","","0",""
"1","ACT2","939.2","1","0","yes","0","16","0","1520847","0","ZINE0914","ZINS0914","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1522083","0","ZINE0915","ZINS0915","yes","0","","0",""
"1","ACT2","3420","1","0","yes","0","16","0","1522643","0","ZINE0916","ZINS0916","yes","0","","0",""
"1","ACT2","36837.3","1","0","yes","0","16","0","1522886","0","ZINE0918","ZINS0918","yes","0","","0",""
"1","ACT2","2282","1","0","yes","0","16","0","1522921","0","ZINE0917","ZINS0917","yes","0","","0",""
"1","ACT2","7300","1","0","yes","0","16","0","1523147","0","ZINE0919","ZINS0919","yes","0","","0",""
"1","ACT2","16800","1","0","yes","0","16","0","1523658","0","ZINE0920","ZINS0920","yes","0","","0",""
"1","ACT2","4900","1","0","yes","0","16","0","1523755","0","ZINE0921","ZINS0921","yes","0","","0",""
"1","ACT2","6120","1","0","yes","0","16","0","1523811","0","ZINE0922","ZINS0922","yes","0","","0",""
"1","ACT2","38305.2","1","0","yes","0","16","0","1525171","0","ZINE0923","ZINS0923","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1527243","0","ZINE0924","ZINS0924","yes","0","","0",""
"1","ACT2","2700","1","0","yes","0","16","0","1527273","0","ZINE0928","ZINS0928","yes","0","","0",""
"1","ACT2","10800","1","0","yes","0","16","0","1527303","0","ZINE0925","ZINS0925","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1527335","0","ZINE0926","ZINS0926","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1527343","0","ZINE0927","ZINS0927","yes","0","","0",""
"1","ACT2","2700","1","0","yes","0","16","0","1527397","0","ZINE0929","ZINS0929","yes","0","","0",""
"1","ACT2","5980","1","0","yes","0","16","0","1527596","0","ZINE0930","ZINS0930","yes","0","","0",""
"1","ACT2","39982.8","1","0","yes","0","16","0","1527605","0","ZINE0931","ZINS0931","yes","0","","0",""
"1","ACT2","4900","1","0","yes","0","16","0","1530287","0","ZINE0932","ZINS0932","yes","0","","0",""
"1","ACT2","56000","1","0","yes","0","16","0","1530295","0","ZINE0933","ZINS0933","yes","0","","0",""
"1","ACT2","28700","1","0","yes","0","16","0","1530377","0","ZINE0934","ZINS0934","yes","0","","0",""
"1","ACT2","41054.6","1","0","yes","0","16","0","1530537","0","ZINE0935","ZINS0935","yes","0","","0",""
"1","ACT2","33600","1","0","yes","0","16","0","1531921","0","ZINE0936","ZINS0936","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1533515","0","ZINE0937","ZINS0937","yes","0","","0",""
"1","ACT2","2700","1","0","yes","0","16","0","1533523","0","ZINE0938","ZINS0938","yes","0","","0",""
"1","ACT2","2700","1","0","yes","0","16","0","1533531","0","ZINE0939","ZINS0939","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1533539","0","ZINE0940","ZINS0940","yes","0","","0",""
"1","ACT2","5980","1","0","yes","0","16","0","1533684","0","ZINE0941","ZINS0941","yes","0","","0",""
"1","ACT2","20000","1","0","yes","0","16","0","1535477","0","ZINE0942","ZINS0942","yes","0","","0",""
"1","ACT2","30220.1","1","0","yes","0","16","0","1535757","0","ZINE0943","ZINS0943","yes","0","","0",""
"1","ACT2","17283.3","1","0","yes","0","16","0","1537992","0","ZINE0962","ZINS0962","yes","0","","0",""
"1","ACT2","12700","1","0","yes","0","16","0","1538505","0","ZINE0944","ZINS0944","yes","0","","0",""
"1","ACT2","6120","1","0","yes","0","16","0","1538759","0","ZINE0945","ZINS0945","yes","0","","0",""
"1","ACT2","32880","1","0","yes","0","16","0","1541000","0","ZINE0946","ZINS0946","yes","0","","0",""
"1","ACT2","14800","1","0","yes","0","16","0","1541959","0","ZINE0947","ZINS0947","yes","0","","0",""
"1","ACT2","9420","1","0","yes","0","16","0","1541967","0","ZINE0948","ZINS0948","yes","0","","0",""
"1","ACT2","10800","1","0","yes","0","16","0","1545795","0","ZINE0949","ZINS0949","yes","0","","0",""
"1","ACT2","41404.1","1","0","yes","0","16","0","1546833","0","ZINE0950","ZINS0950","yes","0","","0",""
"1","ACT2","28515.4","1","0","yes","0","16","0","1548629","0","ZINE0951","ZINS0951","yes","0","","0",""
"1","ACT2","13777","1","0","yes","0","16","0","1549168","0","ZINE0952","ZINS0952","yes","0","","0",""
"1","ACT2","33600","1","0","yes","0","16","0","1550073","0","ZINE0953","ZINS0953","yes","0","","0",""
"1","ACT2","35760","1","0","yes","0","16","0","1550090","0","ZINE0954","ZINS0954","yes","0","","0",""
"1","ACT2","9607.5","1","0","yes","0","16","0","1550317","0","ZINE0955","ZINS0955","yes","0","","0",""
"1","ACT2","9607.5","1","0","yes","0","16","0","1550325","0","ZINE0956","ZINS0956","yes","0","","0",""
"1","ACT2","5980","1","0","yes","0","16","0","1550663","0","ZINE0957","ZINS0957","yes","0","","0",""
"1","ACT2","5000","1","0","yes","0","16","0","1550952","0","ZINE0958","ZINS0958","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1552242","0","ZINE0959","ZINS0959","yes","0","","0",""
"1","ACT2","43873.9","1","0","yes","0","16","0","1552679","0","ZINE0960","ZINS0960","yes","0","","0",""
"1","ACT2","27382.8","1","0","yes","0","16","0","1555802","0","ZINE0961","ZINS0961","yes","0","","0",""
"1","ACT2","31200","1","0","yes","0","16","0","1555926","0","ZINE0963","ZINS0963","yes","0","","0",""
"1","ACT2","57900.5","1","0","yes","0","16","0","1556263","0","ZINE0964","ZINS0964","yes","0","","0",""
"1","ACT2","10800","1","0","yes","0","16","0","1557191","0","ZINE0965","ZINS0965","yes","0","","0",""
"1","ACT2","10081.24","1","0","yes","0","16","0","1559063","0","ZINE0966","ZINS0966","yes","0","","0",""
"1","ACT2","1484.6","1","0","yes","0","16","0","1559318","0","ZINE0967","ZINS0967","yes","0","","0",""
"1","ACT2","9420","1","0","yes","0","16","0","1560556","0","ZINE0968","ZINS0968","yes","0","","0",""
"1","ACT2","34755","1","0","yes","0","16","0","1561337","0","ZINE0986","ZINS0986","yes","0","","0",""
"1","ACT2","16800","1","0","yes","0","16","0","1564361","0","ZINE0969","ZINS0969","yes","0","","0",""
"1","ACT2","10960","1","0","yes","0","16","0","1564620","0","ZINE0970","ZINS0970","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1565622","0","ZINE0971","ZINS0971","yes","0","","0",""
"1","ACT2","45225.3","1","0","yes","0","16","0","1565896","0","ZINE0972","ZINS0972","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1566671","0","ZINE0973","ZINS0973","yes","0","","0",""
"1","ACT2","14700","1","0","yes","0","16","0","1566764","0","ZINE0974","ZINS0974","yes","0","","0",""
"1","ACT2","13800","1","0","yes","0","16","0","1567005","0","ZINE0975","ZINS0975","yes","0","","0",""
"1","ACT2","13800","1","0","yes","0","16","0","1567120","0","ZINE0976","ZINS0976","yes","0","","0",""
"1","ACT2","13800","1","0","yes","0","16","0","1568707","0","ZINE0977","ZINS0977","yes","0","","0",""
"1","ACT2","13800","1","0","yes","0","16","0","1568715","0","ZINE0978","ZINS0978","yes","0","","0",""
"1","ACT2","1881","1","0","yes","0","16","0","1568748","0","ZINE0979","ZINS0979","yes","0","","0",""
"1","ACT2","10960","1","0","yes","0","16","0","1570803","0","ZINE0980","ZINS0980","yes","0","","0",""
"1","ACT2","17283.3","1","0","yes","0","16","0","1572396","0","ZINE0981","ZINS0981","yes","0","","0",""
"1","ACT2","57900.5","1","0","yes","0","16","0","1572404","0","ZINE0982","ZINS0982","yes","0","","0",""
"1","ACT2","41707","1","0","yes","0","16","0","1572422","0","ZINE0983","ZINS0983","yes","0","","0",""
"1","ACT2","41916.7","1","0","yes","0","16","0","1572446","0","ZINE0984","ZINS0984","yes","0","","0",""
"1","ACT2","30000","1","0","yes","0","16","0","1572879","0","ZINE0985","ZINS0985","yes","0","","0",""
"1","ACT2","27600","1","0","yes","0","16","0","1573385","0","ZINE0987","ZINS0987","yes","0","","0",""
"1","ACT2","35620","1","0","yes","0","16","0","1575675","0","ZINE0988","ZINS0988","yes","0","","0",""
"1","ACT2","16800","1","0","yes","0","16","0","1577721","0","ZINE0989","ZINS0989","yes","0","","0",""
"1","ACT2","6120","1","0","yes","0","16","0","1578087","0","ZINE0990","ZINS0990","yes","0","","0",""
"1","ACT2","7400","1","0","yes","0","16","0","1578951","0","ZINE0991","ZINS0991","yes","0","","0",""
"1","ACT2","44572.9","1","0","yes","0","16","0","1579309","0","ZINE0992","ZINS0992","yes","0","","0",""
"1","ACT2","56000","1","0","yes","0","16","0","1579898","0","ZINE0993","ZINS0993","yes","0","","0",""
"1","ACT2","144","1","0","yes","0","16","0","1581389","0","ZINE0994","ZINS0994","yes","0","","0",""
"1","ACT2","30800","1","0","yes","0","16","0","1582601","0","ZINE0995","ZINS0995","yes","0","","0",""
"1","ACT2","11181","1","0","yes","0","16","0","1582861","0","ZINE0996","ZINS0996","yes","0","","0",""
"1","ACT2","42895.3","1","0","yes","0","16","0","1583337","0","ZINE0997","ZINS0997","yes","0","","0",""
"1","ACT2","61600","1","0","yes","0","16","0","1583731","0","ZINE0998","ZINS0998","yes","0","","0",""
"1","ACT2","40006.1","1","0","yes","0","16","0","1584116","0","ZINE0999","ZINS0999","yes","0","","0",""
"1","ACT2","6160","1","0","yes","0","16","0","1584199","0","ZINE1000","ZINS1000","yes","0","","0",""
"1","ACT2","21600","1","0","yes","0","16","0","1584494","0","ZINE1001","ZINS1001","yes","0","","0",""
"1","ACT2","5930","1","0","yes","0","16","0","1584752","0","ZINE1002","ZINS1002","yes","0","","0",""
"1","ACT2","12700","1","0","yes","0","16","0","1584908","0","ZINE1003","ZINS1003","yes","0","","0",""
"1","ACT2","38957.6","1","0","yes","0","16","0","1587761","0","ZINE1004","ZINS1004","yes","0","","0",""
"1","ACT2","15680","1","0","yes","0","16","0","1587810","0","ZINE1005","ZINS1005","yes","0","","0",""
"1","ACT2","4350","1","0","yes","0","16","0","1588367","0","ZINE1006","ZINS1006","yes","0","","0",""
"1","ACT2","5980","1","0","yes","0","16","0","1589093","0","ZINE1007","ZINS1007","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1590704","0","ZINE1008","ZINS1008","yes","0","","0",""
"1","ACT2","41637.1","1","0","yes","0","16","0","1590832","0","ZINE1009","ZINS1009","yes","0","","0",""
"1","ACT2","5600","1","0","yes","0","16","0","1591052","0","ZINE1010","ZINS1010","yes","0","","0",""
"1","ACT2","2800","1","0","yes","0","16","0","1591060","0","ZINE1011","ZINS1011","yes","0","","0",""
"1","ACT2","2800","1","0","yes","0","16","0","1591114","0","ZINE1012","ZINS1012","yes","0","","0",""
"1","ACT2","24153","1","0","yes","0","16","0","1594680","0","ZINE1013","ZINS1013","yes","0","","0",""
"1","ACT2","1600","1","0","yes","0","16","0","1595239","0","ZINE1014","ZINS1014","yes","0","","0",""
"1","ACT2","13903","1","0","yes","0","16","0","1596527","0","ZINE1015","ZINS1015","yes","0","","0",""
"1","ACT2","14077.5","1","0","yes","0","16","0","1596747","0","ZINE1016","ZINS1016","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1599024","0","ZINE1017","ZINS1017","yes","0","","0",""
"1","ACT2","10400","1","0","yes","0","16","0","1599481","0","ZINE1018","ZINS1018","yes","0","","0",""
"1","ACT2","27400","1","0","yes","0","16","0","1599849","0","ZINE1019","ZINS1019","yes","0","","0",""
"1","ACT2","15600","1","0","yes","0","16","0","1600182","0","ZINE1020","ZINS1020","yes","0","","0",""
"1","ACT2","15600","1","0","yes","0","16","0","1600232","0","ZINE1021","ZINS1021","yes","0","","0",""
"1","ACT2","7300","1","0","yes","0","16","0","1601167","0","ZINE1022","ZINS1022","yes","0","","0",""
"1","ACT2","9100","1","0","yes","0","16","0","1602184","0","ZINE1023","ZINS1023","yes","0","","0",""
"1","ACT2","41334.2","1","0","yes","0","16","0","1602264","0","ZINE1024","ZINS1024","yes","0","","0",""
"1","ACT2","61600","1","0","yes","0","16","0","1602439","0","ZINE1025","ZINS1025","yes","0","","0",""
"1","ACT2","35760","1","0","yes","0","16","0","1603232","0","ZINE1026","ZINS1026","yes","0","","0",""
"1","ACT2","1140","1","0","yes","0","16","0","1603347","0","ZINE1027","ZINS1027","yes","0","","0",""
"1","ACT2","3360","1","0","yes","0","16","0","1604502","0","ZINE1028","ZINS1028","yes","0","","0",""
"1","ACT2","27398.6","1","0","yes","0","16","0","1604899","0","ZINE1029","ZINS1029","yes","0","","0",""
"1","ACT2","12164.8","1","0","yes","0","16","0","1604999","0","ZINE1030","ZINS1030","yes","0","","0",""
"1","ACT2","1002","1","0","yes","0","16","0","1605101","0","ZINE1031","ZINS1031","yes","0","","0",""
"1","ACT2","39633.3","1","0","yes","0","16","0","1606343","0","ZINE1032","ZINS1032","yes","0","","0",""
"1","ACT2","7800","1","0","yes","0","16","0","1607086","0","ZINE1073","ZINS1073","yes","0","","0",""
"1","ACT2","9590","1","0","yes","0","16","0","1608148","0","ZINE1033","ZINS1033","yes","0","","0",""
"1","ACT2","23800","1","0","yes","0","16","0","1609729","0","ZINE1034","ZINS1034","yes","0","","0",""
"1","ACT2","3751.3","1","0","yes","0","16","0","1609824","0","ZINE1035","ZINS1035","yes","0","","0",""
"1","ACT2","5300","1","0","yes","0","16","0","1610544","0","ZINE1036","ZINS1036","yes","0","","0",""
"1","ACT2","2860","1","0","yes","0","16","0","1610596","0","ZINE1037","ZINS1037","yes","0","","0",""
"1","ACT2","21902","1","0","yes","0","16","0","1612521","0","ZINE1038","ZINS1038","yes","0","","0",""
"1","ACT2","1518.5","1","0","yes","0","16","0","1613518","0","ZINE1039","ZINS1039","yes","0","","0",""
"1","ACT2","5400","1","0","yes","0","16","0","1614180","0","ZINE1040","ZINS1040","yes","0","","0",""
"1","ACT2","8939.4","1","0","yes","0","16","0","1614279","0","ZINE1041","ZINS1041","yes","0","","0",""
"1","ACT2","75","1","0","yes","0","16","0","1615049","0","ZINE1042","ZINS1042","yes","0","","0",""
"1","ACT2","9420","1","0","yes","0","16","0","1615527","0","ZINE1043","ZINS1043","yes","0","","0",""
"1","ACT2","11926","1","0","yes","0","16","0","1615985","0","ZINE1044","ZINS1044","yes","0","","0",""
"1","ACT2","1641.52","1","0","yes","0","16","0","1616005","0","ZINE1045","ZINS1045","yes","0","","0",""
"1","ACT2","33600","1","0","yes","0","16","0","1617005","0","ZINE1046","ZINS1046","yes","0","","0",""
"1","ACT2","39223","1","0","yes","0","16","0","1617043","0","ZINE1047","ZINS1047","yes","0","","0",""
"1","ACT2","4470","1","0","yes","0","16","0","1618629","0","ZINE1048","ZINS1048","yes","0","","0",""
"1","ACT2","37532","1","0","yes","0","16","0","1618850","0","ZINE1049","ZINS1049","yes","0","","0",""
"1","ACT2","23882.5","1","0","yes","0","16","0","1620854","0","ZINE1050","ZINS1050","yes","0","","0",""
"1","ACT2","20597.2","1","0","yes","0","16","0","1621772","0","ZINE1053","ZINS1053","yes","0","","0",""
"1","ACT2","2831.5","1","0","yes","0","16","0","1622195","0","ZINE1051","ZINS1051","yes","0","","0",""
"1","ACT2","18511.3","1","0","yes","0","16","0","1622279","0","ZINE1052","ZINS1052","yes","0","","0",""
"1","ACT2","11480","1","0","yes","0","16","0","1622759","0","ZINE1054","ZINS1054","yes","0","","0",""
"1","ACT2","6120","1","0","yes","0","16","0","1627398","0","ZINE1055","ZINS1055","yes","0","","0",""
"1","ACT2","8650","1","0","yes","0","16","0","1627854","0","ZINE1056","ZINS1056","yes","0","","0",""
"1","ACT2","6160","1","0","yes","0","16","0","1627983","0","ZINE1057","ZINS1057","yes","0","","0",""
"1","ACT2","10800","1","0","yes","0","16","0","1628296","0","ZINE1059","ZINS1059","yes","0","","0",""
"1","ACT2","5960","1","0","yes","0","16","0","1628427","0","ZINE1058","ZINS1058","yes","0","","0",""
"1","ACT2","6320","1","0","yes","0","16","0","1628807","0","ZINE1060","ZINS1060","yes","0","","0",""
"1","ACT2","5960","1","0","yes","0","16","0","1629351","0","ZINE1061","ZINS1061","yes","0","","0",""
"1","ACT2","18849.7","1","0","yes","0","16","0","1630543","0","ZINE1062","ZINS1062","yes","0","","0",""
"1","ACT2","11743.2","1","0","yes","0","16","0","1630594","0","ZINE1063","ZINS1063","yes","0","","0",""
"1","ACT2","7300","1","0","yes","0","16","0","1632775","0","ZINE1064","ZINS1064","yes","0","","0",""
"1","ACT2","4200","1","0","yes","0","16","0","1632904","0","ZINE1065","ZINS1065","yes","0","","0",""
"1","ACT2","10600","1","0","yes","0","16","0","1634475","0","ZINE1066","ZINS1066","yes","0","","0",""
"1","ACT2","4150","1","0","yes","0","16","0","1635339","0","ZINE1067","ZINS1067","yes","0","","0",""
"1","ACT2","18756.5","1","0","yes","0","16","0","1635592","0","ZINE1068","ZINS1068","yes","0","","0",""
"1","ACT2","15774.1","1","0","yes","0","16","0","1635622","0","ZINE1069","ZINS1069","yes","0","","0",""
"1","ACT2","22181.6","1","0","yes","0","16","0","1635642","0","ZINE1070","ZINS1070","yes","0","","0",""
"1","ACT2","19502.1","1","0","yes","0","16","0","1635757","0","ZINE1071","ZINS1071","yes","0","","0",""
"1","ACT2","28000","1","0","yes","0","16","0","1636357","0","ZINE1072","ZINS1072","yes","0","","0",""
"1","ACT2","480","1","0","yes","0","16","0","1637674","0","ZINE1074","ZINS1074","yes","0","","0",""
"1","ACT2","6460","1","0","yes","0","16","0","1638599","0","ZINE1075","ZINS1075","yes","0","","0",""
"1","ACT2","15112.4","1","0","yes","0","16","0","1638930","0","ZINE1078","ZINS1078","yes","0","","0",""
"1","ACT2","17680","1","0","yes","0","16","0","1638966","0","ZINE1076","ZINS1076","yes","0","","0",""
"1","ACT2","21971.9","1","0","yes","0","16","0","1638983","0","ZINE1077","ZINS1077","yes","0","","0",""
"1","ACT2","6323.6","1","0","yes","0","16","0","1639103","0","ZINE1079","ZINS1079","yes","0","","0",""
"1","ACT2","21389.4","1","0","yes","0","16","0","1639909","0","ZINE1080","ZINS1080","yes","0","","0",""
"1","ACT2","19665.2","1","0","yes","0","16","0","1640649","0","ZINE1081","ZINS1081","yes","0","","0",""
"1","ACT2","6180","1","0","yes","0","16","0","1642118","0","ZINE1082","ZINS1082","yes","0","","0",""
"1","ACT2","2590","1","0","yes","0","16","0","1642470","0","ZINE1083","ZINS1083","yes","0","","0",""
"1","ACT2","35760","1","0","yes","0","16","0","1643307","0","ZINE1100","ZINS1100","yes","0","","0",""
"1","ACT2","17621.8","1","0","yes","0","16","0","1644551","0","ZINE1084","ZINS1084","yes","0","","0",""
"1","ACT2","2474.5","1","0","yes","0","16","0","1645370","0","ZINE1085","ZINS1085","yes","0","","0",""
"1","ACT2","20286","1","0","yes","0","16","0","1645378","0","ZINE1086","ZINS1086","yes","0","","0",""
"1","ACT2","17027.5","1","0","yes","0","16","0","1645431","0","ZINE1087","ZINS1087","yes","0","","0",""
"1","ACT2","5880","1","0","yes","0","16","0","1648215","0","ZINE1088","ZINS1088","yes","0","","0",""
"1","ACT2","3160","1","0","yes","0","16","0","1649062","0","ZINE1089","ZINS1089","yes","0","","0",""
"1","ACT2","29659","1","0","yes","0","16","0","1651977","0","ZINE1090","ZINS1090","yes","0","","0",""
"1","ACT2","23814","1","0","yes","0","16","0","1652263","0","ZINE1091","ZINS1091","yes","0","","0",""
"1","ACT2","2475","1","0","yes","0","16","0","1655209","0","ZINE1092","ZINS1092","yes","0","","0",""
"1","ACT2","5717","1","0","yes","0","16","0","1655438","0","ZINE1093","ZINS1093","yes","0","","0",""
"1","ACT2","14709.4","1","0","yes","0","16","0","1655848","0","ZINE1094","ZINS1094","yes","0","","0",""
"1","ACT2","13951","1","0","yes","0","16","0","1657360","0","ZINE1095","ZINS1095","yes","0","","0",""
"1","ACT2","58","1","0","yes","0","16","0","1658406","0","ZINE1096","ZINS1096","yes","0","","0",""
"1","ACT2","7300","1","0","yes","0","16","0","1659111","0","ZINE1097","ZINS1097","yes","0","","0",""
"1","ACT2","40632","1","0","yes","0","16","0","1661016","0","ZINE1098","ZINS1098","yes","0","","0",""
"1","ACT2","10000","1","0","yes","0","16","0","1661408","0","ZINE1099","ZINS1099","yes","0","","0",""
"1","ACT2","25602.5","1","0","yes","0","16","0","1663980","0","ZINE1101","ZINS1101","yes","0","","0",""
"1","ACT2","3340","1","0","yes","0","16","0","1664081","0","ZINE1102","ZINS1102","yes","0","","0",""
"1","ACT2","3160","1","0","yes","0","16","0","1664296","0","ZINE1103","ZINS1103","yes","0","","0",""
"1","ACT2","6120","1","0","yes","0","16","0","1664359","0","ZINE1104","ZINS1104","yes","0","","0",""
"1","ACT2","13800","1","0","yes","0","16","0","1664418","0","ZINE1105","ZINS1105","yes","0","","0",""
"1","ACT2","13800","1","0","yes","0","16","0","1664426","0","ZINE1106","ZINS1106","yes","0","","0",""
"1","ACT2","3576","1","0","yes","0","16","0","1664464","0","ZINE1107","ZINS1107","yes","0","","0",""
"1","ACT2","29800","1","0","yes","0","16","0","1664487","0","ZINE1108","ZINS1108","yes","0","","0",""
"1","ACT2","38176","1","0","yes","0","16","0","1665050","0","ZINE1109","ZINS1109","yes","0","","0",""
"1","ACT2","22907.5","1","0","yes","0","16","0","1665234","0","ZINE1110","ZINS1110","yes","0","","0",""
"1","ACT2","5960","1","0","yes","0","16","0","1665547","0","ZINE1111","ZINS1111","yes","0","","0",""
"1","ACT2","6970","1","0","yes","0","16","0","1666697","0","ZINE1112","ZINS1112","yes","0","","0",""
"1","ACT2","7847.5","1","0","yes","0","16","0","1667985","0","ZINE1113","ZINS1113","yes","0","","0",""
"1","ACT2","5300","1","0","yes","0","16","0","1668082","0","ZINE1114","ZINS1114","yes","0","","0",""
"1","ACT2","1060","1","0","yes","0","16","0","1669031","0","ZINE1115","ZINS1115","yes","0","","0",""
"1","ACT2","15888","1","0","yes","0","16","0","1669589","0","ZINE1116","ZINS1116","yes","0","","0",""
"1","ACT2","3001.5","1","0","yes","0","16","0","1669605","0","ZINE1117","ZINS1117","yes","0","","0",""
"1","ACT2","16200","1","0","yes","0","16","0","1670499","0","ZINE1118","ZINS1118","yes","0","","0",""
"1","ACT2","5800","1","0","yes","0","16","0","1671474","0","ZINE1119","ZINS1119","yes","0","","0",""
"1","ACT2","11200","1","0","yes","0","16","0","1671632","0","ZINE1120","ZINS1120","yes","0","","0",""
"1","ACT2","3320","1","0","yes","0","16","0","1671655","0","ZINE1123","ZINS1123","yes","0","","0",""
"1","ACT2","19404","1","0","yes","0","16","0","1671915","0","ZINE1121","ZINS1121","yes","0","","0",""
"1","ACT2","3320","1","0","yes","0","16","0","1672263","0","ZINE1122","ZINS1122","yes","0","","0",""
"1","ACT2","3260","1","0","yes","0","16","0","1672615","0","ZINE1124","ZINS1124","yes","0","","0",""
"1","ACT2","2980","1","0","yes","0","16","0","1672840","0","ZINE1125","ZINS1125","yes","0","","0",""
"1","ACT2","1690","1","0","yes","0","16","0","1674029","0","ZINE1126","ZINS1126","yes","0","","0",""
"1","ACT2","61617.5","1","0","yes","0","16","0","1674297","0","ZINE1127","ZINS1127","yes","0","","0",""
"1","ACT2","52724","1","0","yes","0","16","0","1675255","0","ZINE1128","ZINS1128","yes","0","","0",""
"1","ACT2","5600","1","0","yes","0","16","0","1676455","0","ZINE1129","ZINS1129","yes","0","","0",""
"1","ACT2","550","1","0","yes","0","16","0","1677012","0","ZINE1132","ZINS1132","yes","0","","0",""
"1","ACT2","400","1","0","yes","0","16","0","1677031","0","ZINE1130","ZINS1130","yes","0","","0",""
"1","ACT2","1335","1","0","yes","0","16","0","1677041","0","ZINE1131","ZINS1131","yes","0","","0",""
"1","ACT2","3376","1","0","yes","0","16","0","1678863","0","ZINE1133","ZINS1133","yes","0","","0",""
"1","ACT2","54642","1","0","yes","0","16","0","1679021","0","ZINE1134","ZINS1134","yes","0","","0",""
"1","ACT2","61544","1","0","yes","0","16","0","1680523","0","ZINE1135","ZINS1135","yes","0","","0",""
